[rosmaster.main][INFO] 2022-03-09 22:28:11,645: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2022-03-09 22:28:11,646: Starting ROS Master Node
[rosmaster.master][INFO] 2022-03-09 22:29:22,005: -PUB [/tf_static] /xbot/robot_state_publisher http://ubuntu:38273/
[rosmaster.master][INFO] 2022-03-09 22:29:22,006: -SUB [/clock] /xbot/robot_state_publisher http://ubuntu:38273/
[rosmaster.master][INFO] 2022-03-09 22:29:22,007: -SUB [/xbot/joint_states] /xbot/robot_state_publisher http://ubuntu:38273/
[rosmaster.master][INFO] 2022-03-09 22:29:22,008: -SERVICE [/xbot/robot_state_publisher/get_loggers] /xbot/robot_state_publisher rosrpc://ubuntu:40159
[rosmaster.master][INFO] 2022-03-09 22:29:22,009: -SERVICE [/xbot/robot_state_publisher/set_logger_level] /xbot/robot_state_publisher rosrpc://ubuntu:40159
[rosmaster.master][INFO] 2022-03-09 22:29:22,014: publisherUpdate[/xbot/joint_states] -> http://ubuntu:38273/ []
[rosmaster.master][INFO] 2022-03-09 22:29:22,014: publisherUpdate[/xbot/joint_states] -> http://ubuntu:38273/ []: sec=0.00, exception=[Errno 111] Connection refused
[rosmaster.master][INFO] 2022-03-09 22:29:22,015: -PUB [/rosout] /cmd_vel_mux http://ubuntu:33937/
[rosmaster.master][INFO] 2022-03-09 22:29:22,017: publisherUpdate[/rosout] -> http://ubuntu:33211/ ['http://ubuntu:33937/', 'http://ubuntu:38273/', 'http://ubuntu:40141/']
[rosmaster.master][INFO] 2022-03-09 22:29:22,018: -PUB [/mobile_base_nodelet_manager/bond] /cmd_vel_mux http://ubuntu:33937/
[rosmaster.master][INFO] 2022-03-09 22:29:22,019: publisherUpdate[/rosout] -> http://ubuntu:33211/ ['http://ubuntu:33937/', 'http://ubuntu:38273/', 'http://ubuntu:40141/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2022-03-09 22:29:22,020: publisherUpdate[/rosout] -> http://ubuntu:33211/ ['http://ubuntu:33937/', 'http://ubuntu:40141/']
[rosmaster.master][INFO] 2022-03-09 22:29:22,021: publisherUpdate[/rosout] -> http://ubuntu:33211/ ['http://ubuntu:33937/', 'http://ubuntu:40141/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2022-03-09 22:29:22,021: publisherUpdate[/rosout] -> http://ubuntu:33211/ ['http://ubuntu:40141/']
[rosmaster.threadpool][ERROR] 2022-03-09 22:29:22,022: Traceback (most recent call last):
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1311, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1459, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 1099, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 913, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 875, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 852, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 575, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2022-03-09 22:29:22,023: publisherUpdate[/rosout] -> http://ubuntu:33211/ ['http://ubuntu:40141/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2022-03-09 22:29:22,023: publisherUpdate[/mobile_base_nodelet_manager/bond] -> http://ubuntu:33937/ []
[rosmaster.master][INFO] 2022-03-09 22:29:22,023: -SUB [/clock] /cmd_vel_mux http://ubuntu:33937/
[rosmaster.master][INFO] 2022-03-09 22:29:22,024: -SUB [/mobile_base_nodelet_manager/bond] /cmd_vel_mux http://ubuntu:33937/
[rosmaster.master][INFO] 2022-03-09 22:29:22,025: publisherUpdate[/mobile_base_nodelet_manager/bond] -> http://ubuntu:33937/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2022-03-09 22:29:22,026: -SERVICE [/cmd_vel_mux/get_loggers] /cmd_vel_mux rosrpc://ubuntu:54885
[rosmaster.threadpool][ERROR] 2022-03-09 22:29:22,026: Traceback (most recent call last):
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2022-03-09 22:29:22,027: -SERVICE [/cmd_vel_mux/set_logger_level] /cmd_vel_mux rosrpc://ubuntu:54885
[rosmaster.master][INFO] 2022-03-09 22:29:22,900: -SERVICE [/mobile_base_nodelet_manager/list] /mobile_base_nodelet_manager rosrpc://ubuntu:43111
[rosmaster.master][INFO] 2022-03-09 22:29:37,299: -PUB [/rosout_agg] /rosout http://ubuntu:33211/
[rosmaster.master][INFO] 2022-03-09 22:29:37,300: -SUB [/clock] /rosout http://ubuntu:33211/
[rosmaster.master][INFO] 2022-03-09 22:29:37,301: -SUB [/rosout] /rosout http://ubuntu:33211/
[rosmaster.master][INFO] 2022-03-09 22:29:37,302: -SERVICE [/rosout/get_loggers] /rosout rosrpc://ubuntu:35737
[rosmaster.master][INFO] 2022-03-09 22:29:37,303: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://ubuntu:35737
[rosmaster.main][INFO] 2022-03-09 22:29:37,360: keyboard interrupt, will exit
[rosmaster.main][INFO] 2022-03-09 22:29:37,360: stopping master...
[rospy.core][INFO] 2022-03-09 22:29:37,360: signal_shutdown [atexit]
